system,plant,horizon,state_index,barrier_stage,newton_iteration,barrier_weight,weyl_lower,weyl_upper,exact_lower,exact_upper,weyl_condition_number,exact_condition_number,interval_chebyshev_degree,maximum_control_fraction,newton_decrement_half
867,damped_oscillator,20,6,2,5,0.01,0.0525248289179392,4.029559094075381,0.05268418648459903,3.5229620489957973,76.71722454100437,66.86944003635041,17,0.9037799687171479,3.981069833754144e-05
868,damped_oscillator,20,6,2,6,0.01,0.05252472483905478,4.023372326641427,0.052684496704619915,3.5166724609220656,76.5995888406796,66.74966414956162,17,0.9035031742164777,1.5629333714598066e-07
869,damped_oscillator,20,7,0,0,0.1,0.23252315757065364,3.1466874495213575,0.23252315757065373,3.146687449521357,13.532791668568393,13.532791668568388,7,0.0,6.853943037898878
870,damped_oscillator,20,7,0,1,0.1,0.23252964799955028,4002.971812919832,0.23329458876325704,4000.42957796829,17214.88785347309,17147.545509629676,242,0.995,0.4835004111544181
871,damped_oscillator,20,7,0,2,0.1,0.23252472278390923,1026.7664753565014,0.2336904829436641,1024.2247169292862,4415.730349287202,4382.825967184109,123,0.9901168907614287,0.05254271600568258
872,damped_oscillator,20,7,0,3,0.1,0.23252809509041839,269.7340512264539,0.2338235359006797,267.1941293320456,1160.0062827744234,1142.716999393682,63,0.9806385391973992,0.04320561962194129
873,damped_oscillator,20,7,0,4,0.1,0.23252870103108772,75.03500798732668,0.2338366882265574,72.50206615768326,322.69138241689546,310.05428065008414,34,0.9627483295896552,0.03712587655192323
874,damped_oscillator,20,7,0,5,0.1,0.23252942986877237,23.885163848583694,0.23384598354767208,21.379226879974496,102.71888535598806,91.42439205339657,19,0.9308478301742958,0.02725039503704177
875,damped_oscillator,20,7,0,6,0.1,0.23253067157631954,9.949991509851818,0.23386065294820527,7.571935773072354,42.79001751640365,32.37798097976474,12,0.8802632919585714,0.014296193618845873
876,damped_oscillator,20,7,0,7,0.1,0.23253237282150566,5.974502545780627,0.23387911687330337,4.451731774754778,25.69320767378364,19.034327794073054,10,0.8173508342695646,0.0037011460552161205
877,damped_oscillator,20,7,0,8,0.1,0.2325337884319624,4.857859009107081,0.2338933818204627,4.19363994741377,20.890981228426735,17.929707607686055,9,0.7693198119732413,0.00022881584520579933
878,damped_oscillator,20,7,0,9,0.1,0.23253424545579138,4.713491475626306,0.23389781568918824,4.164396205102138,20.27009598688301,17.80433986880808,9,0.7598897337536741,9.127348923735694e-07
879,damped_oscillator,20,7,0,10,0.1,0.23253427627227055,4.713339107148943,0.23389811221800197,4.162758285932554,20.269438048910143,17.79731459334184,9,0.7598791599692051,6.793163037617409e-11
880,damped_oscillator,20,7,1,0,0.03,0.09252649326117068,3.4766825521479996,0.09341672983050194,3.2908960934412708,37.574995329548614,35.22812347865708,12,0.7598790686697892,0.22171337765606036
881,damped_oscillator,20,7,1,1,0.03,0.09252976202229168,19750.577433920964,0.09316907112736653,19748.035068633475,213451.07781821355,211959.1279560679,852,0.9987674537889455,0.022605978839312924
882,damped_oscillator,20,7,1,2,0.03,0.0925241678816501,5036.013328647558,0.09308701717214311,5033.471060144049,54429.16638914542,54072.7505623668,431,0.9975585681195152,0.014200763208663864
883,damped_oscillator,20,7,1,3,0.03,0.09252431447151498,1303.9872460188863,0.09309177893980462,1301.445350907318,14093.454822843769,13980.239347975763,219,0.9951980628949464,0.013375927757195595
884,damped_oscillator,20,7,1,4,0.03,0.09252437052905178,348.8049585605101,0.09309225454121248,346.26446555958375,3769.8711870835004,3719.584054184556,114,0.9906864275481492,0.011927881542176902
885,damped_oscillator,20,7,1,5,0.03,0.09252447124758663,100.07105064786164,0.09309299184736193,97.53559380392218,1081.5630643279342,1047.7221954993613,61,0.9824242606737568,0.009476786426747633
886,damped_oscillator,20,7,1,6,0.03,0.09252464942010483,33.2528098308739,0.0930942347049837,30.734359552729977,359.3940646009986,330.1424588765071,35,0.96853332038349,0.0059614343266769215
887,damped_oscillator,20,7,1,7,0.03,0.09252492100944462,14.415434351635241,0.09309600529723139,11.950613150404966,155.80055831837743,128.36869973367556,23,0.9488374417469917,0.002336706040591509
888,damped_oscillator,20,7,1,8,0.03,0.09252521903990207,8.882209596758706,0.09309781134759905,6.564186977801219,95.99771488169294,70.50849942425103,19,0.928857952695106,0.000353803603523182
889,damped_oscillator,20,7,1,9,0.03,0.09252538872007318,7.427795299850365,0.09309878761631005,5.301869964042724,80.2784554877414,56.948861524313614,17,0.9181038615596957,8.21715148020809e-06
890,damped_oscillator,20,7,1,10,0.03,0.0925254190295092,7.229302493569131,0.09309895859063066,5.151823662504096,78.13315053740513,55.33707079536084,17,0.9162237792473215,6.120718445524313e-09
891,damped_oscillator,20,7,2,0,0.01,0.05252391167296283,4.372443366044148,0.05295493300588745,3.4470074093609373,83.24671995621576,65.09322576194562,17,0.9161713239664407,0.08207135096290931
892,damped_oscillator,20,7,2,1,0.01,0.05252506656625147,56924.24485924771,0.05287916011538805,56921.70247235291,1083753.883252055,1076448.686933446,1920,0.9995808566198322,0.009225994835835053
893,damped_oscillator,20,7,2,2,0.01,0.05253484560542529,14506.598621423336,0.05283904793253473,14504.056268103763,276132.8876909317,274495.0341766688,970,0.9991696496882304,0.005419159461147007
894,damped_oscillator,20,7,2,3,0.01,0.05253536232515782,3750.4146863039423,0.052841090388801644,3747.87246241727,71388.38527640584,70927.23550631988,493,0.9983664547142944,0.004550200535014239
895,damped_oscillator,20,7,2,4,0.01,0.05253562994046655,998.2621495662636,0.052841392671944716,995.7204098490839,19001.621389093376,18843.568640039754,255,0.9968302853161889,0.003992409656820053
896,damped_oscillator,20,7,2,5,0.01,0.05253573542831343,281.9043792291976,0.05284151476632859,279.3643525124889,5365.954753100667,5286.83467436297,136,0.9940126756275061,0.003187635497628022
897,damped_oscillator,20,7,2,6,0.01,0.05253586081930312,89.59389757563535,0.05284167140566898,87.05935827691411,1705.385543862947,1647.5511837722488,77,0.9892569142729529,0.002033194526243651
898,damped_oscillator,20,7,2,7,0.01,0.0525360408901514,35.39723343238208,0.05284189548804389,32.87743621899924,673.770478944061,622.1850279091173,48,0.9824447902320678,0.0008266277498734958
899,damped_oscillator,20,7,2,8,0.01,0.05253623003520058,19.412770102136957,0.05284212940480608,16.9210514046599,369.5120508100775,320.21895399092114,36,0.9753544420955548,0.00013684280428655237
900,damped_oscillator,20,7,2,9,0.01,0.05253633878148759,15.099094447761667,0.05284226319112087,12.633028747843507,287.4028681473743,239.07054665982298,32,0.9713110381384835,3.85231867680442e-06
901,damped_oscillator,20,7,2,10,0.01,0.0525363600926712,14.45756290493437,0.05284228934167634,11.997718524032404,275.19156027239114,227.04766719048806,31,0.9705222446021148,4.0045524146973415e-09
902,damped_oscillator,40,0,0,0,0.1,0.23251174470905714,6.191360915151336,0.23251174470905747,6.191360915151331,26.628164194022155,26.628164194022098,10,0.0,17.430207184300734
903,damped_oscillator,40,0,0,1,0.1,0.23251174584713313,4006.0164863854616,0.2325598057343811,4000.603616716934,17229.308015343242,17202.472302054794,243,0.995,5.566761388938417
904,damped_oscillator,40,0,0,2,0.1,0.23251174939763697,17122.37914473605,0.23261635560207009,17116.959569291546,73640.92003563096,73584.50580565806,501,0.9975829019981424,0.2155217411616009
905,damped_oscillator,40,0,0,3,0.1,0.23251175552309275,4355.612055893215,0.2326603084728255,4350.1928689504475,18732.868134319437,18697.61497998936,253,0.9952051440878774,0.08780563451240252
906,damped_oscillator,40,0,0,4,0.1,0.23251175036385147,1124.0125692667755,0.23266712065222528,1118.5948973917443,4834.21834598827,4807.705077778233,129,0.9905424231070821,0.07284835643552975
907,damped_oscillator,40,0,0,5,0.1,0.23251174949111264,300.017727001966,0.2326678146818984,294.6058953027549,1290.3336182304786,1266.2082020477897,67,0.9815572503444662,0.0561745594388594
908,damped_oscillator,40,0,0,6,0.1,0.2325117483673221,86.9414227024099,0.2326684297118093,81.5521194618411,373.9227084777661,350.50788610579536,36,0.9648471207795354,0.038431854937417055
909,damped_oscillator,40,0,0,7,0.1,0.2325117472706774,30.38211122124476,0.2326690979903948,25.088441450299257,130.66914501259834,107.82885078849179,22,0.935934370769169,0.02349711595167439
910,damped_oscillator,40,0,0,8,0.1,0.23251174640037645,14.704770595937614,0.23266969509498073,10.208765057434537,63.243129964782746,43.87664260817078,15,0.8926992594545468,0.010411230633301008
911,damped_oscillator,40,0,0,9,0.1,0.23251174575001748,13.167485002735937,0.232670231505598,8.811015628887166,56.63148311179435,37.869114462436826,14,0.8817200044889261,0.0020152983672345384
912,damped_oscillator,40,0,0,10,0.1,0.2325117454245402,13.234078096262033,0.2326705665453806,8.775559282231814,56.9178906299899,37.71667131141063,14,0.8822672947718758,7.298076025223025e-05
913,damped_oscillator,40,0,0,11,0.1,0.23251174535948033,13.248899418599496,0.23267064267393234,8.77601882108357,56.98163504865408,37.71863403232352,14,0.8823880721929214,1.1401418808731328e-07
914,damped_oscillator,40,0,1,0,0.03,0.09251174490340544,8.16880311052929,0.09261901217299903,6.477863256706356,88.30017333538142,69.94096681366712,18,0.8823929711769202,0.2892188686079598
915,damped_oscillator,40,0,1,1,0.03,0.0925117483865178,86765.02920932737,0.09258436761913347,86759.61584945701,937881.1958760049,937087.0923519414,1786,0.9994119648558846,0.03462630763197817
916,damped_oscillator,40,0,1,2,0.03,0.09251175108534324,22127.078259132635,0.09256007522086283,22121.664968438035,239181.27156322153,238997.91476673153,902,0.9988354517953857,0.017848165178952165
917,damped_oscillator,40,0,1,3,0.03,0.09251175112788568,5729.245379997543,0.09256047825984462,5723.83235559782,61929.92036306386,61838.83730083299,459,0.997710506569953,0.01418519658398918
918,damped_oscillator,40,0,1,4,0.03,0.09251175102159735,1530.0631446868051,0.09256051673212803,1524.651113794969,16539.122087631913,16471.938226180602,238,0.9955633109752211,0.01189215917695919
919,damped_oscillator,40,0,1,5,0.03,0.09251175096752613,435.3341650457159,0.09256053491435366,429.92563354008234,4705.7174952674795,4644.804980199097,127,0.9916408453829665,0.009357947368646981
920,damped_oscillator,40,0,1,6,0.03,0.09251175092059619,140.63397978292323,0.09256055506417359,135.23658427165333,1520.1742306621227,1461.0606448707208,72,0.9850726872889639,0.005841913552501675
921,damped_oscillator,40,0,1,7,0.03,0.09251175085685964,57.264189026018705,0.09256058295359408,51.8964224112278,618.9936791340343,560.6751897537903,46,0.9758092385191208,0.0022761657844033215
922,damped_oscillator,40,0,1,8,0.03,0.0925117507924828,32.648265896482236,0.09256061116527788,27.335814320406122,352.9093938532955,295.32880105550305,35,0.9664479568045949,0.0003465060961272602
923,damped_oscillator,40,0,1,9,0.03,0.09251175075763576,26.12298758623426,0.09256062642801094,20.85856268243881,282.3748050631083,225.3502756775481,31,0.9613895090634812,8.291299452469312e-06
924,damped_oscillator,40,0,1,10,0.03,0.09251175075142018,25.217079347391234,0.09256062914476133,19.96321078111884,272.5824464737429,215.67712931053148,31,0.9604899558607292,6.548852412539928e-09
925,damped_oscillator,40,0,2,0,0.01,0.05251174672311847,12.39155467808077,0.05254765207429675,8.001084114043227,235.97681378641602,152.2633989950788,29,0.9604640905869293,0.10916880516684704
926,damped_oscillator,40,0,2,1,0.01,0.05251174490047856,255909.67038780684,0.052539552009895546,255904.25701229717,4873379.6767335115,4870697.355091626,4072,0.9998023204529346,0.01383889283695064
927,damped_oscillator,40,0,2,2,0.01,0.05251174472974587,65219.798915627565,0.052534710614849295,65214.385563596115,1242004.0364547833,1241358.0430985151,2056,0.999608411229131,0.008482954416781536
928,damped_oscillator,40,0,2,3,0.01,0.052511744727929174,16860.25230781431,0.052534855111397306,16854.839046233952,321075.8354187178,320831.5509863724,1045,0.9992297261124703,0.006326962084217685
929,damped_oscillator,40,0,2,4,0.01,0.05251174472746395,4484.570338050649,0.05253485624743098,4479.157414108103,85401.28234789336,85260.67708288702,539,0.9985057268157166,0.004603165661585912
930,damped_oscillator,40,0,2,5,0.01,0.052511744727198065,1262.3716284142613,0.052534856529786525,1256.9598907404143,24039.795953693105,23926.2077365289,286,0.9971787609927041,0.0032520985710374237
931,damped_oscillator,40,0,2,6,0.01,0.05251174472704214,396.85257106488655,0.052534858473324536,391.444555436855,7557.405931334788,7451.139430319729,161,0.9949418685702307,0.0020214988713497598
932,damped_oscillator,40,0,2,7,0.01,0.052511744726933096,152.6813324962891,0.052534861251712306,147.28280151248413,2907.5654082767383,2803.525087975437,100,0.9917433567655938,0.0008194896176992761
933,damped_oscillator,40,0,2,8,0.01,0.05251174472683237,80.55642566286109,0.052534864128056045,75.17422117547372,1534.0649236074323,1430.9396706962684,73,0.9884191705461272,0.00013573384295726727
934,damped_oscillator,40,0,2,9,0.01,0.05251174472677481,61.04760458318771,0.052534865756802406,55.67874296886387,1162.5514425549188,1059.8436327336458,63,0.986522581755495,3.847879051490409e-06
935,damped_oscillator,40,0,2,10,0.01,0.052511744726763496,58.13364016905682,0.052534866073653916,52.76784069170712,1107.0597724670158,1004.434666640752,62,0.9861510913167724,4.060446413115429e-09
936,damped_oscillator,40,1,0,0,0.1,0.23251174470905714,6.191360915151336,0.23251174470905747,6.191360915151331,26.628164194022155,26.628164194022098,10,0.0,18.23565654268679
937,damped_oscillator,40,1,0,1,0.1,0.23251174479169912,4006.016486385639,0.23255299013824876,4000.6036167170323,17229.308093552518,17202.976467164503,243,0.9950000000000001,7.242147475262952
938,damped_oscillator,40,1,0,2,0.1,0.23251175688083192,22965.48818884463,0.23260275162425045,22960.068579840194,98771.29869443555,98709.35928105524,580,0.9979130163151659,1.260645465532446
939,damped_oscillator,40,1,0,3,0.1,0.23251183766865458,5873.724908869422,0.23267563682457884,5868.305587447363,25262.04673174484,25220.971424144656,294,0.9958717524028469,0.09499321856897305
940,damped_oscillator,40,1,0,4,0.1,0.23251195660372945,1532.260698293304,0.23269857219762038,1526.842482033549,6590.0296942782115,6561.460466275963,150,0.9919055378590855,0.06684277774421321
941,damped_oscillator,40,1,0,5,0.1,0.23251197686734848,416.94433679609483,0.23270087076472518,411.5302502375248,1793.2166007687756,1768.4946725171778,79,0.9844002602154895,0.04826504555228696
942,damped_oscillator,40,1,0,6,0.1,0.23251198502472523,124.36022729116442,0.232701574054267,118.96101179744508,534.8551270505045,511.21704819110016,43,0.9709311074781087,0.030510504209857563
943,damped_oscillator,40,1,0,7,0.1,0.2325119932732582,44.752547965756165,0.23270224538867545,39.40688727153022,192.47414869116463,169.34467996090927,26,0.9491900266507457,0.01601028753963049
944,damped_oscillator,40,1,0,8,0.1,0.23251200075027448,21.937131576694632,0.2327028191567636,17.158593703157933,94.34838419482628,73.73608005839758,18,0.9207413482794438,0.004987978930658268
945,damped_oscillator,40,1,0,9,0.1,0.23251200666875455,21.408268159273277,0.23270326048965184,16.247374788012245,92.07381789006841,69.82014241581611,18,0.9193909078449187,0.0004849281215613151
946,damped_oscillator,40,1,0,10,0.1,0.2325120090961673,21.44728504887871,0.23270344000961685,16.26933453770664,92.24162284025547,69.91445651613179,18,0.9194929035677022,4.80644129249841e-06
947,damped_oscillator,40,1,0,11,0.1,0.2325120093623406,21.451528987229306,0.23270345965074718,16.272301384265198,92.25987529013956,69.92720008841927,18,0.9195039744952491,9.923569373890066e-10
948,damped_oscillator,40,1,1,0,0.03,0.09251182410620179,10.629429782327374,0.09263631145846299,7.112664200789162,114.8980671932811,76.78052038998115,20,0.9195041348546652,0.32397739898711986
949,damped_oscillator,40,1,1,1,0.03,0.09251175597228475,185203.0645124425,0.0925948787619154,185197.65113999476,2001940.8621746062,2000085.2489497208,2610,0.9995975206742733,0.042649841408320496
950,damped_oscillator,40,1,1,2,0.03,0.09251174597859424,47231.08843110419,0.09256520696657562,47225.675091063116,510541.5310400986,510188.1866705688,1318,0.9992029708005261,0.021353864804901104
951,damped_oscillator,40,1,1,3,0.03,0.09251174595654788,12227.252740016207,0.09256572378115946,12221.839524648258,132169.73275760317,132034.1809625201,671,0.9984332390286885,0.015806425763866917
952,damped_oscillator,40,1,1,4,0.03,0.09251174592517164,3261.9739270248247,0.09256578668317918,3256.5611759085436,35260.105561765966,35181.045747006196,347,0.9969645708975073,0.012212044960719638
953,damped_oscillator,40,1,1,5,0.03,0.09251174590825412,924.0426297899988,0.09256581909901039,918.6315041754768,9988.381699188682,9924.089832693953,185,0.9942835166362777,0.009333585977918087
954,damped_oscillator,40,1,1,6,0.03,0.09251174589767074,294.3370934717101,0.09256584444681783,288.93105311225554,3181.618621675163,3121.357071163069,105,0.9897997792809258,0.005803665217044071
